reward,coverage_ratio,episode_length,success,average_loss,collision_count,repeated_coverage_ratio,truncated,termination_reason,mean_acceleration,max_acceleration,smoothness_cost
1937.6287317915312,0.9001305483028721,99,True,6257.195053562973,0,0.97265625,False,coverage_target,0.016564656656758697,0.30636854656330115,0.008310720257625654
1650.048626214928,0.9044669057711119,91,True,6087.544844071944,0,0.9662447257383966,False,coverage_target,0.013797244644698276,0.2609860475267348,0.005388464417555176
2179.8772773961305,0.9004909983633388,97,True,7213.4762101320875,0,0.9923954372623575,False,coverage_target,0.03430777562563738,0.4218631083506907,0.013872219026907882
1638.6785034954796,0.9010844561288203,80,True,7501.493176269531,0,0.9797160243407708,False,coverage_target,0.07053933848812242,0.7704422457318663,0.08866194490937516
1868.6676649817105,0.9015151515151515,98,True,7743.727242606027,0,0.9728601252609603,False,coverage_target,3.472779702475847e-08,1.9004053803287151e-07,5.270676007414385e-15
2298.0818833755357,0.9016176956091119,100,True,7525.593291015625,0,0.9619238476953907,True,coverage_target,0.013666790493634257,0.15423844548158816,0.0018709197744397373
1988.3074745049014,0.889662027833002,100,False,8848.083063964843,0,1.0,True,max_steps,0.04848073438263878,0.5209147985006192,0.05625308515328973
2041.8377356774245,0.9007533573534229,93,True,8858.324386760753,0,0.9941060903732809,False,coverage_target,0.03634297426340079,0.3603079436248208,0.014593045690743553
2249.390244405847,0.9021024967148489,96,True,9144.315612792969,0,0.98635477582846,False,coverage_target,0.06781299479469337,0.6737269398492205,0.06283453704201024
1643.3867732743436,0.8676953381483913,100,False,9705.50016357422,0,0.9813953488372092,True,max_steps,0.12087776601209914,0.5487838995966366,0.09467693448712873
1999.9672174972297,0.9000985869208018,88,True,10533.590154474432,0,0.959830866807611,False,coverage_target,0.08293188278365549,0.7022159120771277,0.13585394870469375
1661.4816120252497,0.8798156075074086,100,False,11554.676000976562,0,0.97131931166348,True,max_steps,0.07045902799108412,0.4704788773163751,0.07016754901156076
1899.7222229350004,0.8768020969855832,100,False,11242.053603515626,0,0.9813278008298755,True,max_steps,0.016537306860629195,0.2481349811637534,0.00467766170481293
2041.8634146749948,0.8826058201058201,100,False,11698.348608398437,0,0.99609375,True,max_steps,0.08173355629088193,0.551553721789782,0.05362052370633791
2209.177238956251,0.9066884176182708,97,True,14200.19127537049,0,0.925764192139738,False,coverage_target,1.3932438551592137e-07,5.042739402846828e-07,9.567506950699163e-14
1715.125484123456,0.8765594221930401,100,False,14292.45439453125,0,0.9977116704805492,True,max_steps,0.05036876853901787,0.4616752595475735,0.029624415975277693
1721.9616044056318,0.8538887081028311,100,False,13958.65755859375,0,0.9551282051282052,True,max_steps,0.0024101103913829057,0.01451381381060822,2.211361689699183e-05
1988.7242699476783,0.8897401732178548,100,False,15272.452197265626,0,0.9778672032193159,True,max_steps,0.05005395559040138,0.4156013708163462,0.01813163668950268
